Spec. symbol,Program zkratka,Obor zkratka,Typ studia,Forma,Datum a čas zal. přihl.,Datum podání,Spr. poplatek - vypočteno,Spr. poplatek - zaplaceno,Zaplaceno,Datum úhrady,Dadtum zkompl. Zaplaceno,Datum zkompl. Adresy,Kompl. adresy,Datum zkompl. Os. údaje,Kompl. přihlášky,Datum zkompl. celé přihl.,Kompl. údajů přihl.,Datum zkompl. Údaje o přihl.,KA - obec,KA - stát
95829,B-BEDS,,Bakalářský,prezenční,03. 10. 2022 16:01,03.10.2022,750,0,ne,,,17. 03. 2022 19:53:05,ano,03. 10. 2022 16:01:03,ne,,ano,03. 10. 2022 16:01:03,"Opobo Road, Ovom, Aba, Abia State.",Nigérijská federativní republika
95830,B-BEE,,Bakalářský,prezenční,03. 10. 2022 16:04,,750,0,ne,,,17. 03. 2022 19:53:05,ano,03. 10. 2022 16:04:47,ne,,ano,03. 10. 2022 16:04:47,"Opobo Road, Ovom, Aba, Abia State.",Nigérijská federativní republika
95953,B-BEDS,,Bakalářský,prezenční,07. 10. 2022 10:43,,750,0,ne,,,,ne,,ne,,ano,07. 10. 2022 10:44:32,,
95809,B-BEDS,,Bakalářský,prezenční,03. 10. 2022 10:23,03.10.2022,750,750,ano,03.10.2022,03. 10. 2022 10:55:44,03. 10. 2022 10:41:32,ano,03. 10. 2022 10:31:50,ano,03. 10. 2022 10:55:45,ano,03. 10. 2022 10:25:24,Kaduna State,Ostatní
95988,B-BEE,,Bakalářský,prezenční,08. 10. 2022 20:10,08.10.2022,750,0,ne,,,08. 10. 2022 20:36:11,ano,08. 10. 2022 20:31:39,ne,,ano,08. 10. 2022 20:26:58,Tiko,Kamerunská republika
95989,N-NCO,,Magisterský navazující,prezenční,08. 10. 2022 20:49,02.11.2022,750,0,ne,,,08. 10. 2022 20:36:11,ano,02. 11. 2022 10:38:37,ne,,ano,08. 10. 2022 20:49:49,Tiko,Kamerunská republika
96192,B-BEE,,Bakalářský,prezenční,18. 10. 2022 11:11,,750,0,ne,,,12. 10. 2021 17:08:06,ano,18. 10. 2022 11:11:40,ne,,ano,18. 10. 2022 11:11:40,Nur - Sultan,Republika Kazachstán
96226,B-BEE,,Bakalářský,prezenční,19. 10. 2022 14:49,,750,0,ne,,,19. 10. 2022 14:49:25,ano,,ne,,ano,19. 10. 2022 14:49:25,Praha (Suchdol),Česká republika
95869,N-NCO,,Magisterský navazující,prezenční,04. 10. 2022 14:29,04.10.2022,750,0,ne,,,04. 10. 2022 15:00:35,ano,04. 10. 2022 14:58:51,ne,,ano,04. 10. 2022 14:31:48,Multan,Pákistánská islámská republika
96504,N-EGS,,Magisterský navazující,prezenční,30. 10. 2022 22:12,30.10.2022,750,0,ne,,,30. 10. 2022 22:33:13,ano,30. 10. 2022 22:26:04,ne,,ano,30. 10. 2022 22:18:08,Enugu,Nigérijská federativní republika
96237,N-ENVA,,Magisterský navazující,prezenční,19. 10. 2022 22:38,,750,0,ne,,,,ne,,ne,,ano,19. 10. 2022 22:41:32,,
96001,N-LPA,,Magisterský navazující,prezenční,09. 10. 2022 11:58,09.10.2022,750,750,ano,10.10.2022,10. 10. 2022 21:38:30,27. 03. 2022 19:02:44,ano,09. 10. 2022 11:58:35,ano,10. 10. 2022 21:38:31,ano,09. 10. 2022 11:58:35,Multan,Pákistánská islámská republika
96096,B-BEDS,,Bakalářský,prezenční,13. 10. 2022 13:45,13.10.2022,750,750,ano,13.10.2022,13. 10. 2022 14:01:27,13. 10. 2022 13:49:44,ano,13. 10. 2022 13:51:33,ano,13. 10. 2022 14:01:28,ano,13. 10. 2022 13:45:50,Amiens,Francouzská republika
96440,B-BEDS,,Bakalářský,prezenční,26. 10. 2022 15:42,,750,0,ne,,,27. 03. 2022 18:54:29,ano,26. 10. 2022 15:42:18,ne,,ano,26. 10. 2022 15:42:19,Dnipro,Ukrajina
96445,B-BEE,,Bakalářský,prezenční,26. 10. 2022 22:34,,750,0,ne,,,12. 10. 2022 19:14:26,ano,26. 10. 2022 22:34:40,ne,,ano,26. 10. 2022 22:34:41,Haiduong,Vietnamská socialistická republika
96586,N-EGS,,Magisterský navazující,prezenční,03. 11. 2022 15:20,,750,0,ne,,,,ne,,ne,,ano,03. 11. 2022 15:29:37,,
96626,B-BEE,,Bakalářský,prezenční,05. 11. 2022 15:48,05.11.2022,750,750,ano,05.11.2022,05. 11. 2022 16:19:52,05. 11. 2022 16:04:09,ano,05. 11. 2022 16:02:33,ano,05. 11. 2022 16:19:53,ano,05. 11. 2022 15:54:02,kabarnet,Keňská republika
96524,N-EGS,,Magisterský navazující,prezenční,31. 10. 2022 20:34,,750,0,ne,,,,ne,,ne,,ano,31. 10. 2022 20:40:12,,
95997,N-LPA,,Magisterský navazující,prezenční,09. 10. 2022 10:07,09.10.2022,750,750,ano,21.10.2022,21. 10. 2022 20:50:37,05. 08. 2022 11:44:42,ano,09. 10. 2022 10:07:42,ano,21. 10. 2022 20:50:38,ano,09. 10. 2022 10:07:43,Abuja FCT,Nigérijská federativní republika
96357,B-BEDS,,Bakalářský,prezenční,24. 10. 2022 00:51,,750,0,ne,,,,ne,,ne,,ne,,,
96360,B-BEDS,,Bakalářský,prezenční,24. 10. 2022 01:32,24.10.2022,750,0,ne,,,24. 10. 2022 01:44:15,ano,24. 10. 2022 01:41:40,ne,,ano,24. 10. 2022 01:33:47,bahir dar,Etiopská federativní demokratická republika
95938,B-BEE,,Bakalářský,prezenční,06. 10. 2022 15:17,,750,0,ne,,,06. 10. 2022 16:37:37,ano,06. 10. 2022 15:46:12,ne,,ano,06. 10. 2022 15:27:57,home school OSU,Ghanská republika
96583,N-NCO,,Magisterský navazující,prezenční,03. 11. 2022 11:11,,750,0,ne,,,03. 11. 2022 11:23:55,ano,,ne,,ano,03. 11. 2022 11:14:05,Sunyani,Ghanská republika
95916,N-EGS,,Magisterský navazující,prezenční,06. 10. 2022 04:29,,750,0,ne,,,06. 10. 2022 04:50:32,ano,06. 10. 2022 04:42:29,ne,,ano,06. 10. 2022 04:30:28,Berekum,Ghanská republika
96015,B-BEDS,,Bakalářský,prezenční,09. 10. 2022 23:13,,750,0,ne,,,11. 06. 2022 20:14:57,ano,09. 10. 2022 23:13:19,ne,,ano,09. 10. 2022 23:13:20,Almaty,Republika Kazachstán
95943,B-BEDS,,Bakalářský,prezenční,06. 10. 2022 19:36,06.10.2022,750,750,ano,06.10.2022,06. 10. 2022 19:58:36,06. 10. 2022 19:48:21,ano,06. 10. 2022 19:45:50,ano,06. 10. 2022 19:58:37,ano,06. 10. 2022 19:39:06,IZMIR,Turecká republika
96128,N-EGS,,Magisterský navazující,prezenční,15. 10. 2022 16:34,15.10.2022,750,0,ne,,,15. 10. 2022 16:41:45,ano,15. 10. 2022 16:40:57,ne,,ano,15. 10. 2022 16:35:45,Addis Ababa,Etiopská federativní demokratická republika
96488,N-EGS,,Magisterský navazující,prezenční,30. 10. 2022 12:20,,750,0,ne,,,,ne,,ne,,ne,,,
96489,N-EGS,,Magisterský navazující,prezenční,30. 10. 2022 12:25,,750,0,ne,,,,ne,30. 10. 2022 12:50:02,ne,,ano,30. 10. 2022 12:26:55,,
95991,B-BEDS,,Bakalářský,prezenční,08. 10. 2022 22:43,12.10.2022,750,0,ne,,,24. 03. 2022 00:31:21,ano,08. 10. 2022 22:43:28,ne,,ano,08. 10. 2022 22:43:29,Cairo,Egyptská arabská republika
96641,N-NCO,,Magisterský navazující,prezenční,06. 11. 2022 00:58,06.11.2022,750,0,ne,,,06. 11. 2022 02:06:56,ano,06. 11. 2022 01:41:34,ne,,ano,06. 11. 2022 01:06:11,baba Hassen algeria,Alžírská lidová demokratická republika
96124,N-LPA,,Magisterský navazující,prezenční,15. 10. 2022 09:30,15.10.2022,750,0,ne,,,15. 10. 2022 09:36:44,ano,15. 10. 2022 09:47:19,ne,,ano,15. 10. 2022 09:32:30,Karachi,Pákistánská islámská republika
96137,N-NCO,,Magisterský navazující,prezenční,16. 10. 2022 05:44,16.10.2022,750,0,ne,,,15. 10. 2022 09:36:44,ano,16. 10. 2022 05:44:48,ne,,ano,16. 10. 2022 05:44:48,Karachi,Pákistánská islámská republika
